hour_start_unix_seconds,coverage_seconds,source_span_seconds,rejected_gap_seconds,maximum_bracketing_gap_seconds,complete_coverage,ptid,hour_start_utc
1751925600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-07 22:00:00+00:00
1751929200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-07 23:00:00+00:00
1751932800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 00:00:00+00:00
1751936400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 01:00:00+00:00
1751940000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 02:00:00+00:00
1751943600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 03:00:00+00:00
1751947200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 04:00:00+00:00
1751950800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 05:00:00+00:00
1751954400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 06:00:00+00:00
1751958000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 07:00:00+00:00
1751961600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 08:00:00+00:00
1751965200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 09:00:00+00:00
1751968800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 10:00:00+00:00
1751972400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 11:00:00+00:00
1751976000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 12:00:00+00:00
1751979600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 13:00:00+00:00
1751983200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 14:00:00+00:00
1751986800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 15:00:00+00:00
1751990400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 16:00:00+00:00
1751994000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 17:00:00+00:00
1751997600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 18:00:00+00:00
1752001200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 19:00:00+00:00
1752004800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 20:00:00+00:00
1752008400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 21:00:00+00:00
1752012000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 22:00:00+00:00
1752015600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-08 23:00:00+00:00
1752019200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 00:00:00+00:00
1752022800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 01:00:00+00:00
1752026400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 02:00:00+00:00
1752030000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 03:00:00+00:00
1752033600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 04:00:00+00:00
1752037200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 05:00:00+00:00
1752040800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 06:00:00+00:00
1752044400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 07:00:00+00:00
1752048000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 08:00:00+00:00
1752051600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 09:00:00+00:00
1752055200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 10:00:00+00:00
1752058800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 11:00:00+00:00
1752062400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 12:00:00+00:00
1752066000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 13:00:00+00:00
1752069600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 14:00:00+00:00
1752073200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 15:00:00+00:00
1752076800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 16:00:00+00:00
1752080400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 17:00:00+00:00
1752084000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 18:00:00+00:00
1752087600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 19:00:00+00:00
1752091200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 20:00:00+00:00
1752094800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 21:00:00+00:00
1752098400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 22:00:00+00:00
1752102000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-09 23:00:00+00:00
1752105600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 00:00:00+00:00
1752109200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 01:00:00+00:00
1752112800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 02:00:00+00:00
1752116400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 03:00:00+00:00
1752120000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 04:00:00+00:00
1752123600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 05:00:00+00:00
1752127200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 06:00:00+00:00
1752130800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 07:00:00+00:00
1752134400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 08:00:00+00:00
1752138000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 09:00:00+00:00
1752141600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 10:00:00+00:00
1752145200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 11:00:00+00:00
1752148800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 12:00:00+00:00
1752152400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 13:00:00+00:00
1752156000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 14:00:00+00:00
1752159600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 15:00:00+00:00
1752163200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 16:00:00+00:00
1752166800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 17:00:00+00:00
1752170400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 18:00:00+00:00
1752174000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 19:00:00+00:00
1752177600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 20:00:00+00:00
1752181200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 21:00:00+00:00
1752184800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 22:00:00+00:00
1752188400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-10 23:00:00+00:00
1752192000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 00:00:00+00:00
1752195600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 01:00:00+00:00
1752199200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 02:00:00+00:00
1752202800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 03:00:00+00:00
1752206400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 04:00:00+00:00
1752210000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 05:00:00+00:00
1752213600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 06:00:00+00:00
1752217200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 07:00:00+00:00
1752220800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 08:00:00+00:00
1752224400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 09:00:00+00:00
1752228000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 10:00:00+00:00
1752231600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 11:00:00+00:00
1752235200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 12:00:00+00:00
1752238800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 13:00:00+00:00
1752242400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 14:00:00+00:00
1752246000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 15:00:00+00:00
1752249600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 16:00:00+00:00
1752253200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 17:00:00+00:00
1752256800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 18:00:00+00:00
1752260400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 19:00:00+00:00
1752264000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 20:00:00+00:00
1752267600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 21:00:00+00:00
1752271200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 22:00:00+00:00
1752274800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-11 23:00:00+00:00
1752278400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 00:00:00+00:00
1752282000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 01:00:00+00:00
1752285600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 02:00:00+00:00
1752289200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 03:00:00+00:00
1752292800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 04:00:00+00:00
1752296400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 05:00:00+00:00
1752300000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 06:00:00+00:00
1752303600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 07:00:00+00:00
1752307200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 08:00:00+00:00
1752310800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 09:00:00+00:00
1752314400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 10:00:00+00:00
1752318000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 11:00:00+00:00
1752321600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 12:00:00+00:00
1752325200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 13:00:00+00:00
1752328800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 14:00:00+00:00
1752332400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 15:00:00+00:00
1752336000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 16:00:00+00:00
1752339600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 17:00:00+00:00
1752343200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 18:00:00+00:00
1752346800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 19:00:00+00:00
1752350400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 20:00:00+00:00
1752354000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 21:00:00+00:00
1752357600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 22:00:00+00:00
1752361200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-12 23:00:00+00:00
1752364800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 00:00:00+00:00
1752368400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 01:00:00+00:00
1752372000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 02:00:00+00:00
1752375600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 03:00:00+00:00
1752379200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 04:00:00+00:00
1752382800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 05:00:00+00:00
1752386400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 06:00:00+00:00
1752390000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 07:00:00+00:00
1752393600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 08:00:00+00:00
1752397200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 09:00:00+00:00
1752400800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 10:00:00+00:00
1752404400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 11:00:00+00:00
1752408000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 12:00:00+00:00
1752411600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 13:00:00+00:00
1752415200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 14:00:00+00:00
1752418800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 15:00:00+00:00
1752422400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 16:00:00+00:00
1752426000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 17:00:00+00:00
1752429600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 18:00:00+00:00
1752433200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 19:00:00+00:00
1752436800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 20:00:00+00:00
1752440400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 21:00:00+00:00
1752444000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 22:00:00+00:00
1752447600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-13 23:00:00+00:00
1752451200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 00:00:00+00:00
1752454800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 01:00:00+00:00
1752458400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 02:00:00+00:00
1752462000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 03:00:00+00:00
1752465600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 04:00:00+00:00
1752469200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 05:00:00+00:00
1752472800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 06:00:00+00:00
1752476400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 07:00:00+00:00
1752480000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 08:00:00+00:00
1752483600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 09:00:00+00:00
1752487200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 10:00:00+00:00
1752490800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 11:00:00+00:00
1752494400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 12:00:00+00:00
1752498000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 13:00:00+00:00
1752501600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 14:00:00+00:00
1752505200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 15:00:00+00:00
1752508800.0,3600.0,3600.0,0.0,303.0,True,61760,2025-07-14 16:00:00+00:00
1752512400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 17:00:00+00:00
1752516000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 18:00:00+00:00
1752519600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 19:00:00+00:00
1752523200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 20:00:00+00:00
1752526800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 21:00:00+00:00
1752530400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 22:00:00+00:00
1752534000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-14 23:00:00+00:00
1752537600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 00:00:00+00:00
1752541200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 01:00:00+00:00
1752544800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 02:00:00+00:00
1752548400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 03:00:00+00:00
1752552000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 04:00:00+00:00
1752555600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 05:00:00+00:00
1752559200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 06:00:00+00:00
1752562800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 07:00:00+00:00
1752566400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 08:00:00+00:00
1752570000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 09:00:00+00:00
1752573600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 10:00:00+00:00
1752577200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 11:00:00+00:00
1752580800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 12:00:00+00:00
1752584400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 13:00:00+00:00
1752588000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 14:00:00+00:00
1752591600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 15:00:00+00:00
1752595200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 16:00:00+00:00
1752598800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 17:00:00+00:00
1752602400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 18:00:00+00:00
1752606000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 19:00:00+00:00
1752609600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 20:00:00+00:00
1752613200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 21:00:00+00:00
1752616800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 22:00:00+00:00
1752620400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-15 23:00:00+00:00
1752624000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 00:00:00+00:00
1752627600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 01:00:00+00:00
1752631200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 02:00:00+00:00
1752634800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 03:00:00+00:00
1752638400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 04:00:00+00:00
1752642000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 05:00:00+00:00
1752645600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 06:00:00+00:00
1752649200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 07:00:00+00:00
1752652800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 08:00:00+00:00
1752656400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 09:00:00+00:00
1752660000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 10:00:00+00:00
1752663600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 11:00:00+00:00
1752667200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 12:00:00+00:00
1752670800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 13:00:00+00:00
1752674400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 14:00:00+00:00
1752678000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 15:00:00+00:00
1752681600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 16:00:00+00:00
1752685200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 17:00:00+00:00
1752688800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 18:00:00+00:00
1752692400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 19:00:00+00:00
1752696000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 20:00:00+00:00
1752699600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 21:00:00+00:00
1752703200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 22:00:00+00:00
1752706800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-16 23:00:00+00:00
1752710400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 00:00:00+00:00
1752714000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 01:00:00+00:00
1752717600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 02:00:00+00:00
1752721200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 03:00:00+00:00
1752724800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 04:00:00+00:00
1752728400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 05:00:00+00:00
1752732000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 06:00:00+00:00
1752735600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 07:00:00+00:00
1752739200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 08:00:00+00:00
1752742800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 09:00:00+00:00
1752746400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 10:00:00+00:00
1752750000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 11:00:00+00:00
1752753600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 12:00:00+00:00
1752757200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 13:00:00+00:00
1752760800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 14:00:00+00:00
1752764400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 15:00:00+00:00
1752768000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 16:00:00+00:00
1752771600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 17:00:00+00:00
1752775200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 18:00:00+00:00
1752778800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 19:00:00+00:00
1752782400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 20:00:00+00:00
1752786000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 21:00:00+00:00
1752789600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 22:00:00+00:00
1752793200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-17 23:00:00+00:00
1752796800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 00:00:00+00:00
1752800400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 01:00:00+00:00
1752804000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 02:00:00+00:00
1752807600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 03:00:00+00:00
1752811200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 04:00:00+00:00
1752814800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 05:00:00+00:00
1752818400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 06:00:00+00:00
1752822000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 07:00:00+00:00
1752825600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 08:00:00+00:00
1752829200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 09:00:00+00:00
1752832800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 10:00:00+00:00
1752836400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 11:00:00+00:00
1752840000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 12:00:00+00:00
1752843600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 13:00:00+00:00
1752847200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 14:00:00+00:00
1752850800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 15:00:00+00:00
1752854400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 16:00:00+00:00
1752858000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 17:00:00+00:00
1752861600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 18:00:00+00:00
1752865200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 19:00:00+00:00
1752868800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 20:00:00+00:00
1752872400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 21:00:00+00:00
1752876000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 22:00:00+00:00
1752879600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-18 23:00:00+00:00
1752883200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 00:00:00+00:00
1752886800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 01:00:00+00:00
1752890400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 02:00:00+00:00
1752894000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 03:00:00+00:00
1752897600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 04:00:00+00:00
1752901200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 05:00:00+00:00
1752904800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 06:00:00+00:00
1752908400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 07:00:00+00:00
1752912000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 08:00:00+00:00
1752915600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 09:00:00+00:00
1752919200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 10:00:00+00:00
1752922800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 11:00:00+00:00
1752926400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 12:00:00+00:00
1752930000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 13:00:00+00:00
1752933600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 14:00:00+00:00
1752937200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 15:00:00+00:00
1752940800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 16:00:00+00:00
1752944400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 17:00:00+00:00
1752948000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 18:00:00+00:00
1752951600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 19:00:00+00:00
1752955200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 20:00:00+00:00
1752958800.0,3600.0,3600.0,0.0,304.0,True,61760,2025-07-19 21:00:00+00:00
1752962400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 22:00:00+00:00
1752966000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-19 23:00:00+00:00
1752969600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-20 00:00:00+00:00
1752973200.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-20 01:00:00+00:00
1752976800.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-20 02:00:00+00:00
1752980400.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-20 03:00:00+00:00
1752984000.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-20 04:00:00+00:00
1752987600.0,3600.0,3600.0,0.0,300.0,True,61760,2025-07-20 05:00:00+00:00
