model_bus,zone,parent_pd_mw,pd_gross_mw,qd_gross_mvar,p_boundary_mw,q_boundary_mvar,pd_effective_mw,qd_effective_mvar,within_zone_allocation_weight,assumed_q_over_p
37,F,0,0,0,-176.08038956643,0,176.08038956643,0,0,0.250623624353469
38,F,0,0,0,0,0,0,0,0,0.250623624353469
39,G,0,156.391076755365,39.1952984729711,0,0,156.391076755365,39.1952984729711,0.2,0.250623624353469
40,F,0,0,0,0,0,0,0,0,0.250623624353469
41,F,809.143671,636.762453177469,98.3698068710267,0,0,636.762453177469,98.3698068710267,0.798175598482101,0.154484307892461
42,F,204.597757,161.009934738682,13.3782937344596,0,0,161.009934738682,13.3782937344596,0.201824401517899,0.0830898649587835
43,E,0,0,0,0,0,0,0,0,0.250623624353469
44,E,0,0,0,0,0,0,0,0,0.250623624353469
45,E,295.9154,468.018337900366,26.8871161970828,0,0,468.018337900366,26.8871161970828,1,0.0574488519353842
46,D,26.5861492,6.55482388564317,-10.4783890680879,0,0,6.55482388564317,-10.4783890680879,0.0303030303168461,-1.59857675063375
47,D,610.325512,150.475957009787,24.6550331013834,0,0,150.475957009787,24.6550331013834,0.695652174150916,0.163846993176323
48,D,0,0,0,606.139160894796,0,-606.139160894796,0,0,0.250623624353469
49,D,240.431262,59.2784072321737,4.19135562723517,0,0,59.2784072321737,4.19135562723517,0.274044795532238,0.0707062794521288
50,C,0,0,0,0,0,0,0,0,0.250623624353469
51,C,844.977176,439.218549470856,38.9849479322672,0,0,439.218549470856,38.9849479322672,0.472527472527473,0.0887597939095103
52,B,0,0,0,0,0,0,0,0,0.250623624353469
53,B,1066.91373,660.333023149946,154.729713514406,0,0,660.333023149946,154.729713514406,1,0.234320726194048
54,A,20,6.47729012200337,0,239.634068630842,0,-233.156778508838,0,0.00763005733397711,0
55,A,939,304.108771228058,42.7501148052222,0,0,304.108771228058,42.7501148052222,0.358231191830225,0.140575079872204
56,A,198.818159,64.3901448682798,14.2500382684074,0,0,64.3901448682798,14.2500382684074,0.0758496976102888,0.221307752879856
57,A,277.420687,89.8467137772244,-1.94318703660101,0,0,89.8467137772244,-1.94318703660101,0.105836787372066,-0.0216278031205366
58,A,97.0972405,31.4463498382218,12.3068512318064,0,0,31.4463498382218,12.3068512318064,0.0370428755992982,0.391360246741513
59,A,814.923268,263.924721700355,64.1251722078333,0,0,263.924721700355,64.1251722078333,0.3108955628816,0.24296766060679
60,A,0,0,0,0,0,0,0,0,0.250623624353469
61,A,273.952928,88.723629721415,2.59091604880135,0,0,88.723629721415,2.59091604880135,0.104513827372545,0.0292020970843575
62,A,0,0,0,0,0,0,0,0,0.250623624353469
63,C,0,0,0,0,0,0,0,0,0.250623624353469
64,C,165.296493,85.9210023065517,12.9949826440891,0,0,85.9210023065517,12.9949826440891,0.0924369749543922,0.151243378164109
65,C,105.188677,54.6770012787877,0,0,0,54.6770012787877,0,0.058823529313079,0
66,C,0,0,0,109.245139437445,0,-109.245139437445,0,0,0.250623624353469
67,C,0,0,0,46.8193454731909,0,-46.8193454731909,0,0,0.250623624353469
68,C,243.899021,126.778541792213,21.3117715363061,0,0,126.778541792213,21.3117715363061,0.136393018910436,0.168102355769604
69,C,0,0,0,0,0,0,0,0,0.250623624353469
70,C,0,0,0,0,0,0,0,0,0.250623624353469
71,C,428.846145,222.91392845038,27.5493632054689,0,0,222.91392845038,27.5493632054689,0.23981900429462,0.123587446495526
72,C,0,0,0,0,0,0,0,0,0.250623624353469
73,G,0,390.977691888412,97.9882461824276,-264.120584349645,0,655.098276238057,97.9882461824276,0.5,0.250623624353469
74,H,117.903792,233.955369616376,0,0,0,233.955369616376,0,1,0
75,G,0,0,0,78.0322424553182,0,-78.0322424553182,0,0,0.250623624353469
76,G,0,234.586615133047,58.7929477094566,0,0,234.586615133047,58.7929477094566,0.3,0.250623624353469
77,H,0,0,0,0,0,0,0,0,0.250623624353469
78,I,2311.83906,470.815903258342,122.192563852176,0,0,470.815903258342,122.192563852176,1,0.259533637259334
79,J,0,1616.35256483781,405.096138032677,0,0,1616.35256483781,405.096138032677,0.45,0.250623624353469
80,K,809.143671,1902.73897187159,58.7886626339189,426.808048204028,0,1475.93092366756,58.7886626339189,1,0.0308968615784922
81,J,0,359.189458852847,90.0213640072616,101.285510067554,0,257.903948785293,90.0213640072616,0.1,0.250623624353469
82,J,0,1616.35256483781,405.096138032677,0,0,1616.35256483781,405.096138032677,0.45,0.250623624353469
9001,G,0,0,0,0,0,0,0,0,0
9002,G,0,0,0,0,0,0,0,0,0
9003,K,0,0,0,0,0,0,0,0,0
858,G,0,0,0,0,0,0,0,0,0
774,G,0,0,0,0,0,0,0,0,0
